t,Va_N,Va_E,Va_D,y_VN,y_VE,y_VD,thetaN_true,thetaE_true,thetaD_true
107.90249999993812,11.438614228403164,81.38997046908071,-0.11406627028717374,12.716498149538701,78.39595571290707,2.002889663755361,1.2778839211355377,-2.9940147561736477,2.116955934042535
108.00249999993802,11.438452237920275,81.38881784797744,-0.11299349141575032,11.664070422620968,78.72372042245516,2.161125963452591,0.22561818470069228,-2.6650974255222826,2.274119454868341
108.10249999993792,11.438292525067828,81.38768143305707,-0.11190093834776907,12.195003324810038,78.35120375431487,1.8514347632824664,0.7567107997422093,-3.036477678742196,1.9633357016302355
108.20249999993784,11.438135110655995,81.38656137239172,-0.11078910210997789,11.226753501018129,78.23237422298634,1.7077694299117174,-0.21138160963786645,-3.1541871494053866,1.8185585320216953
108.30249999993777,11.437980018218889,81.38545783343542,-0.10965831532280257,11.714788848836184,79.18031302698641,1.7383659919092176,0.27680883061729467,-2.205144806449015,1.8480243072320202
108.40249999993766,11.437827272522807,81.38437099241433,-0.10850883240335293,12.34560560646465,78.74129841932776,1.7503160815195533,0.907778333941843,-2.6430725730865743,1.8588249139229063
108.50249999993756,11.437676898785048,81.38330102875425,-0.10734087284940418,12.014027185215314,79.29490927514607,2.185914448368728,0.5763502864302662,-2.0883917536081746,2.293255321218132
108.60249999993748,11.437528922282285,81.38224812230754,-0.10615463863148601,11.626442570169898,78.62594011746548,2.2076265848736267,0.18891364788761328,-2.756308004842062,2.3137812235051127
108.7024999999374,11.437383366456737,81.38121243987452,-0.10495039881005505,11.510115816110753,79.25455826127543,1.8933597310853718,0.07273244965401632,-2.1266541785990865,1.998310129895427
108.8024999999373,11.437240252656263,81.38019413335294,-0.10372849142389341,11.655562196566063,78.03528352334921,1.7222377704787304,0.21832194390979892,-3.3449106100037334,1.8259662619026238
108.9024999999372,11.437099603121027,81.37919336098994,-0.1024891948722575,12.484545651394345,78.77119643088552,1.8717676083221957,1.0474460482733194,-2.607996930104414,1.9742568031944532
109.00249999993711,11.436961434987541,81.3782102447181,-0.10123298171656879,12.10749757883412,78.6261475599733,1.8259063808995635,0.6705361438465793,-2.7520626847448044,1.9271393626161322
109.10249999993702,11.436825770909461,81.37724494572653,-0.09996005416175718,11.773003373360151,78.52693463910866,1.4308954928359383,0.3361776024506894,-2.8503103066178666,1.5308555469976954
109.20249999993692,11.436692628204472,81.37629758723699,-0.0986708301788619,11.848999435054823,78.58557147142129,1.7652995355456476,0.41230680685035087,-2.7907261158157075,1.8639703657245095
109.30249999993684,11.436562028405245,81.37536832246238,-0.09736551455684754,11.857390934334065,78.19979616727963,1.3789586508548446,0.42082890592882033,-3.175572155182742,1.476324165411692
109.40249999993677,11.436433988896868,81.37445727510416,-0.09604447699713421,11.880538243080553,78.85485230769487,1.6250840806060316,0.4441042541836849,-2.5196049674092924,1.7211285576031659
109.50249999993666,11.43630852802297,81.37356457568364,-0.09470802015923271,12.078042204135949,78.23363098717584,2.0700524096869826,0.6417336761129794,-3.139933588507799,2.1647604298462153
109.60249999993655,11.436185665175207,81.37269036218271,-0.09335637834150848,11.822310237140645,78.45257928402603,1.7262459157673948,0.38612457196543826,-2.9201110781566837,1.8196022941089034
109.70249999993648,11.436065418672792,81.37183476494911,-0.09198981964280296,12.095780443896423,78.62568580107003,1.913997555823914,0.659715025223631,-2.7461489638790844,2.005987375466717
109.8024999999364,11.435947804111207,81.37099789494789,-0.09060870712442773,11.430619091368817,78.66263256429926,1.975675754438351,-0.005328712742389996,-2.7083653306486264,2.0662844615627787
109.9024999999363,11.435832839313615,81.37017987899749,-0.08921328746867792,12.104201186048101,78.606745748473,1.8164010124671863,0.6683683467344851,-2.763434130524483,1.9056142999358643
110.0024999999362,11.435720537280078,81.36938080959807,-0.08780399132168105,12.487238348989544,78.35223448544764,1.7987596607084235,1.0515178117094663,-3.0171463241504353,1.8865636520301046
110.10249999993611,11.435610912474885,81.36860078966845,-0.08638115877787858,11.997972931141067,78.89965805263145,1.3792329422861451,0.562362018666181,-2.4689427370369956,1.4656141010640238
110.20249999993602,11.435503979374031,81.36783992221069,-0.08494510164175562,12.440544461336646,78.95097553000723,2.418681314561731,1.005040481962615,-2.4168643922034656,2.503626416203487
110.30249999993592,11.43539975152637,81.36709830362986,-0.08349615023697483,11.98409068284365,78.50817744922271,1.185430336717814,0.5486909313172798,-2.8589208544071436,1.268926486954789
110.40249999993584,11.435298241760586,81.36637602520699,-0.08203464325515435,11.818186232013584,78.30735412902187,1.1225868328374935,0.38288799025299824,-3.0590218961851154,1.204621476092648
110.50249999993576,11.435199460715834,81.36567316264316,-0.08056098926872175,11.699849744873754,78.60884349506405,1.677340454096849,0.26465028415791925,-2.7568296675791184,1.7579014433655709
